episode_return,episode_length,episode_success,final_tip_height,final_theta1_error,final_theta2_error
-22.507526397705078,600,0,-0.331892272087725,1.4195442024191887,0.6548368582944104
39.49959182739258,600,0,0.7778117796860108,0.41630318894434204,2.1243079598518086
-4.864884376525879,600,0,0.3034241555410787,1.3111017200840194,2.8352423777750846
-21.674951553344727,600,0,-0.10492304449030843,2.8202362602706956,2.8966359591255784
-104.16049194335938,600,0,0.5529823526547979,2.033116210130939,2.077661999458906
-66.6944351196289,600,0,-0.22383729282943876,0.7390579657605674,2.675629768663911
-50.132728576660156,600,0,-1.0007294542325895,1.832257645473277,2.0437290370229992
-76.92517852783203,600,0,0.04380852239057006,1.6260744500317106,0.15449934410353716
-120.41627502441406,600,0,0.07038094151091967,1.710318746913778,3.0701014652260605
-60.59858322143555,600,0,0.05859512068922523,2.6697039205235398,2.9894780733560036
120.12862396240234,600,0,0.7407830714756233,0.36530966855169433,2.1305592358853636
-111.58121490478516,600,0,-0.07205634069562294,2.7454514646223034,2.983873615648107
56.49757385253906,600,0,-0.10935896428415748,0.5522391465528997,2.8705972602611265
-81.00772857666016,600,0,0.35143239616049193,0.64866566428495,2.681147986066863
-23.533838272094727,600,0,-1.5620919031244012,2.208478507145921,1.1916819467943145
91.57090759277344,600,0,1.7136723301990457,0.7135555813223586,1.0056846543495679
-98.60010528564453,600,0,0.7376476479982291,0.9334751118850733,0.4942304289694299
24.232696533203125,600,0,1.451241699052039,0.9969707744386174,0.5655985903392887
7.531620502471924,600,0,1.807517334136674,0.6308141079063843,0.6230321792307472
-148.0272674560547,600,0,0.1462213956903219,0.9425028649484073,2.97061749814084
-102.04844665527344,600,0,0.03403159022032631,2.290781126993508,1.486188514391534
-28.095754623413086,600,0,0.6227092560924007,1.939545076842836,2.1233365847683263
-12.81558895111084,600,0,0.1517121105102417,2.044970080799548,1.1281104235746278
